Timestamp,Score,uid,time,name,target,info,state,version
11/6/2022 17:50:16,,Windows-Chrome-3045230429706778,1667778615959,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=2004010214000000&answer=0000000000000000&work=&seed=5&gentime=1667778607384&elapsed=0&size=2,B
11/6/2022 17:50:16,,Windows-Chrome-3045230429706778,1667778615957,setupgame,document,"{""seed"":5}",#puzzle=2300000000210000&answer=0000000000000000&work=&seed=6&gentime=1667778607546&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616156,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0020000440010000&answer=0000000000000000&work=&seed=4&gentime=1667778607200&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616154,setupgame,document,"{""seed"":4}",#puzzle=2004010214000000&answer=0000000000000000&work=&seed=5&gentime=1667778607384&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616341,setupgame,document,"{""seed"":3}",#puzzle=0020000440010000&answer=0000000000000000&work=&seed=4&gentime=1667778607200&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616342,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=1300000000030400&answer=0000000000000000&work=&seed=3&gentime=1667778601513&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616532,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=3040000001030000&answer=0000000000000000&work=&seed=2&gentime=1667778597751&elapsed=1&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616531,setupgame,document,"{""seed"":2}",#puzzle=1300000000030400&answer=0000000000000000&work=&seed=3&gentime=1667778601513&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616721,setupgame,document,"{""seed"":1}",#puzzle=3040000001030000&answer=0000000000000000&work=&seed=2&gentime=1667778597751&elapsed=1&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616722,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616915,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:17,,Windows-Chrome-3045230429706778,1667778616916,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617112,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617113,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617287,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617289,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617474,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617473,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617679,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:18,,Windows-Chrome-3045230429706778,1667778617862,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:19,,Windows-Chrome-3045230429706778,1667778617861,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:19,,Windows-Chrome-3045230429706778,1667778618026,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:19,,Windows-Chrome-3045230429706778,1667778617680,mousedown,input#prevbutton,"{""which"":1,""pageX"":781,""pageY"":436}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:19,,Windows-Chrome-3045230429706778,1667778618025,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:19,,Windows-Chrome-3045230429706778,1667778618236,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:29,,Windows-Chrome-3045230429706778,1667778628138,mousedown,div.eraser.nk0,"{""which"":1,""pageX"":496,""pageY"":383}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:29,,Windows-Chrome-3045230429706778,1667778628562,mousedown,div.eraser.nk0,"{""which"":1,""pageX"":496,""pageY"":383}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:29,,Windows-Chrome-3045230429706778,1667778628695,mousedown,div.eraser.nk0,"{""which"":1,""pageX"":496,""pageY"":383}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:30,,Windows-Chrome-3045230429706778,1667778629628,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":701,""pageY"":376}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:30,,Windows-Chrome-3045230429706778,1667778629629,cell_changed,td#sc12.sudoku-cell,"{""answerBefore"":null,""answerAfter"":null,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=0&size=2,B
11/6/2022 17:50:32,,Windows-Chrome-3045230429706778,1667778631157,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":496,""pageY"":345}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=11397&size=2,B
11/6/2022 17:50:34,,Windows-Chrome-3045230429706778,1667778633401,cell_changed,td#sc12.sudoku-cell,"{""answerBefore"":null,""answerAfter"":3,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=11397&size=2,B
11/6/2022 17:50:34,,Windows-Chrome-3045230429706778,1667778633400,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":684,""pageY"":376}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=11397&size=2,B
11/6/2022 17:50:34,,Windows-Chrome-3045230429706778,1667778633401,conflicts,td#sc12.sudoku-cell,"{""errors"":[8,12]}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=11397&size=2,B
11/6/2022 17:50:35,,Windows-Chrome-3045230429706778,1667778634390,mousedown,div.eraser.nk0,"{""which"":1,""pageX"":484,""pageY"":383}",#puzzle=0000023040010000&answer=0000000000004000&work=&seed=1&gentime=1667664058287&elapsed=15168&size=2,B
11/6/2022 17:50:36,,Windows-Chrome-3045230429706778,1667778635435,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":685,""pageY"":393}",#puzzle=0000023040010000&answer=0000000000004000&work=&seed=1&gentime=1667664058287&elapsed=15168&size=2,B
11/6/2022 17:50:36,,Windows-Chrome-3045230429706778,1667778635437,cell_changed,td#sc12.sudoku-cell,"{""answerBefore"":3,""answerAfter"":null,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=0000000000004000&work=&seed=1&gentime=1667664058287&elapsed=15168&size=2,B
11/6/2022 17:50:40,,Windows-Chrome-3045230429706778,1667778639733,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":484,""pageY"":346}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:42,,Windows-Chrome-3045230429706778,1667778641032,mousedown,div.eraser.nk0,"{""which"":1,""pageX"":488,""pageY"":377}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:43,,Windows-Chrome-3045230429706778,1667778642386,mousedown,div#sn8.sudoku-given,"{""which"":1,""pageX"":685,""pageY"":328}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:53,,Windows-Chrome-3045230429706778,1667778651905,mousedown,div.sudoku-answer.nk1,"{""which"":1,""pageX"":492,""pageY"":225}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:54,,Windows-Chrome-3045230429706778,1667778653182,mousedown,div#sn0.sudoku-answer,"{""which"":1,""pageX"":693,""pageY"":251}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:54,,Windows-Chrome-3045230429706778,1667778653184,cell_changed,td#sc0.sudoku-cell,"{""answerBefore"":null,""answerAfter"":0,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=0000000000000000&work=&seed=1&gentime=1667664058287&elapsed=17204&size=2,B
11/6/2022 17:50:57,,Windows-Chrome-3045230429706778,1667778656494,mousedown,div.sudoku-answer.nk3,"{""which"":1,""pageX"":491,""pageY"":293}",#puzzle=0000023040010000&answer=1000000000000000&work=&seed=1&gentime=1667664058287&elapsed=34951&size=2,B
11/6/2022 17:50:58,,Windows-Chrome-3045230429706778,1667778657580,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":695,""pageY"":392}",#puzzle=0000023040010000&answer=1000000000000000&work=&seed=1&gentime=1667664058287&elapsed=34951&size=2,B
11/6/2022 17:50:58,,Windows-Chrome-3045230429706778,1667778657581,cell_changed,td#sc12.sudoku-cell,"{""answerBefore"":null,""answerAfter"":2,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=1000000000000000&work=&seed=1&gentime=1667664058287&elapsed=34951&size=2,B
11/6/2022 17:51:02,,Windows-Chrome-3045230429706778,1667778661748,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":494,""pageY"":264}",#puzzle=0000023040010000&answer=1000000000003000&work=&seed=1&gentime=1667664058287&elapsed=39347&size=2,B
11/6/2022 17:51:08,,Windows-Chrome-3045230429706778,1667778667340,conflicts,td#sc0.sudoku-cell,"{""errors"":[0,5]}",#puzzle=0000023040010000&answer=1000000000003000&work=&seed=1&gentime=1667664058287&elapsed=39347&size=2,B
11/6/2022 17:51:08,,Windows-Chrome-3045230429706778,1667778667338,mousedown,div#sn0.sudoku-answer,"{""which"":1,""pageX"":684,""pageY"":243}",#puzzle=0000023040010000&answer=1000000000003000&work=&seed=1&gentime=1667664058287&elapsed=39347&size=2,B
11/6/2022 17:51:08,,Windows-Chrome-3045230429706778,1667778667340,cell_changed,td#sc0.sudoku-cell,"{""answerBefore"":0,""answerAfter"":1,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=1000000000003000&work=&seed=1&gentime=1667664058287&elapsed=39347&size=2,B
11/6/2022 17:51:09,,Windows-Chrome-3045230429706778,1667778668806,mousedown,div.sudoku-answer.nk1,"{""which"":1,""pageX"":496,""pageY"":234}",#puzzle=0000023040010000&answer=2000000000003000&work=&seed=1&gentime=1667664058287&elapsed=49107&size=2,B
11/6/2022 17:51:11,,Windows-Chrome-3045230429706778,1667778669813,conflicts,td#sc4.sudoku-cell,"{""errors"":[0,5]}",#puzzle=0000023040010000&answer=2000000000003000&work=&seed=1&gentime=1667664058287&elapsed=49107&size=2,B
11/6/2022 17:51:11,,Windows-Chrome-3045230429706778,1667778669811,mousedown,div#sn4.sudoku-answer,"{""which"":1,""pageX"":690,""pageY"":279}",#puzzle=0000023040010000&answer=2000000000003000&work=&seed=1&gentime=1667664058287&elapsed=49107&size=2,B
11/6/2022 17:51:11,,Windows-Chrome-3045230429706778,1667778669813,cell_changed,td#sc4.sudoku-cell,"{""answerBefore"":null,""answerAfter"":0,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=2000000000003000&work=&seed=1&gentime=1667664058287&elapsed=49107&size=2,B
11/6/2022 17:51:13,,Windows-Chrome-3045230429706778,1667778672200,mousedown,div.sudoku-answer.nk3,"{""which"":1,""pageX"":489,""pageY"":304}",#puzzle=0000023040010000&answer=2000100000003000&work=&seed=1&gentime=1667664058287&elapsed=51581&size=2,B
11/6/2022 17:51:14,,Windows-Chrome-3045230429706778,1667778673218,mousedown,div#sn0.sudoku-answer,"{""which"":1,""pageX"":690,""pageY"":234}",#puzzle=0000023040010000&answer=2000100000003000&work=&seed=1&gentime=1667664058287&elapsed=51581&size=2,B
11/6/2022 17:51:14,,Windows-Chrome-3045230429706778,1667778673219,conflicts,td#sc0.sudoku-cell,"{""errors"":[0,12]}",#puzzle=0000023040010000&answer=2000100000003000&work=&seed=1&gentime=1667664058287&elapsed=51581&size=2,B
11/6/2022 17:51:14,,Windows-Chrome-3045230429706778,1667778673219,cell_changed,td#sc0.sudoku-cell,"{""answerBefore"":1,""answerAfter"":2,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=2000100000003000&work=&seed=1&gentime=1667664058287&elapsed=51581&size=2,B
11/6/2022 17:51:17,,Windows-Chrome-3045230429706778,1667778675883,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":498,""pageY"":259}",#puzzle=0000023040010000&answer=3000100000003000&work=&seed=1&gentime=1667664058287&elapsed=54988&size=2,B
11/6/2022 17:51:18,,Windows-Chrome-3045230429706778,1667778676930,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":684,""pageY"":373}",#puzzle=0000023040010000&answer=3000100000003000&work=&seed=1&gentime=1667664058287&elapsed=54988&size=2,B
11/6/2022 17:51:18,,Windows-Chrome-3045230429706778,1667778676932,cell_changed,td#sc12.sudoku-cell,"{""answerBefore"":2,""answerAfter"":1,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3000100000003000&work=&seed=1&gentime=1667664058287&elapsed=54988&size=2,B
11/6/2022 17:51:22,,Windows-Chrome-3045230429706778,1667778681193,mousedown,div.sudoku-answer.nk1,"{""which"":1,""pageX"":498,""pageY"":228}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667664058287&elapsed=58698&size=2,B
11/6/2022 17:51:24,,Windows-Chrome-3045230429706778,1667778682848,mousedown,div#sn13.sudoku-answer,"{""which"":1,""pageX"":744,""pageY"":400}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667664058287&elapsed=58698&size=2,B
11/6/2022 17:51:24,,Windows-Chrome-3045230429706778,1667778682849,cell_changed,td#sc13.sudoku-cell,"{""answerBefore"":null,""answerAfter"":0,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667664058287&elapsed=58698&size=2,B
11/6/2022 17:51:26,,Windows-Chrome-3045230429706778,1667778685421,mousedown,div.sudoku-answer.nk3,"{""which"":1,""pageX"":491,""pageY"":297}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667664058287&elapsed=64616&size=2,B
11/6/2022 17:51:27,,Windows-Chrome-3045230429706778,1667778686397,mousedown,div#sn9.sudoku-answer,"{""which"":1,""pageX"":750,""pageY"":334}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667664058287&elapsed=64616&size=2,B
11/6/2022 17:51:27,,Windows-Chrome-3045230429706778,1667778686398,cell_changed,td#sc9.sudoku-cell,"{""answerBefore"":null,""answerAfter"":2,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667664058287&elapsed=64616&size=2,B
11/6/2022 17:51:28,,Windows-Chrome-3045230429706778,1667778687561,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":496,""pageY"":341}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667664058287&elapsed=68166&size=2,B
11/6/2022 17:51:29,,Windows-Chrome-3045230429706778,1667778688638,mousedown,div#sn1.sudoku-answer,"{""which"":1,""pageX"":742,""pageY"":229}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667664058287&elapsed=68166&size=2,B
11/6/2022 17:51:29,,Windows-Chrome-3045230429706778,1667778688640,cell_changed,td#sc1.sudoku-cell,"{""answerBefore"":null,""answerAfter"":3,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667664058287&elapsed=68166&size=2,B
11/6/2022 17:51:33,,Windows-Chrome-3045230429706778,1667778692272,mousedown,div.sudoku-answer.nk1,"{""which"":1,""pageX"":495,""pageY"":235}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667664058287&elapsed=70407&size=2,B
11/6/2022 17:51:34,,Windows-Chrome-3045230429706778,1667778693352,mousedown,div#sn2.sudoku-answer,"{""which"":1,""pageX"":810,""pageY"":217}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667664058287&elapsed=70407&size=2,B
11/6/2022 17:51:34,,Windows-Chrome-3045230429706778,1667778693354,cell_changed,td#sc2.sudoku-cell,"{""answerBefore"":null,""answerAfter"":0,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3400100003002100&work=&seed=1&gentime=1667664058287&elapsed=70407&size=2,B
11/6/2022 17:51:38,,Windows-Chrome-3045230429706778,1667778697347,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":498,""pageY"":265}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667664058287&elapsed=75121&size=2,B
11/6/2022 17:51:39,,Windows-Chrome-3045230429706778,1667778698482,mousedown,div#sn10.sudoku-answer,"{""which"":1,""pageX"":788,""pageY"":338}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667664058287&elapsed=75121&size=2,B
11/6/2022 17:51:39,,Windows-Chrome-3045230429706778,1667778698484,cell_changed,td#sc10.sudoku-cell,"{""answerBefore"":null,""answerAfter"":1,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3410100003002100&work=&seed=1&gentime=1667664058287&elapsed=75121&size=2,B
11/6/2022 17:51:41,,Windows-Chrome-3045230429706778,1667778699714,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":492,""pageY"":329}",#puzzle=0000023040010000&answer=3410100003202100&work=&seed=1&gentime=1667664058287&elapsed=80251&size=2,B
11/6/2022 17:51:41,,Windows-Chrome-3045230429706778,1667778700808,mousedown,div#sn14.sudoku-answer,"{""which"":1,""pageX"":804,""pageY"":388}",#puzzle=0000023040010000&answer=3410100003202100&work=&seed=1&gentime=1667664058287&elapsed=80251&size=2,B
11/6/2022 17:51:42,,Windows-Chrome-3045230429706778,1667778700809,cell_changed,td#sc14.sudoku-cell,"{""answerBefore"":null,""answerAfter"":3,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3410100003202100&work=&seed=1&gentime=1667664058287&elapsed=80251&size=2,B
11/6/2022 17:51:44,,Windows-Chrome-3045230429706778,1667778703225,mousedown,div.sudoku-answer.nk2,"{""which"":1,""pageX"":495,""pageY"":267}",#puzzle=0000023040010000&answer=3410100003202140&work=&seed=1&gentime=1667664058287&elapsed=82576&size=2,B
11/6/2022 17:51:49,,Windows-Chrome-3045230429706778,1667778708666,mousedown,div#sn3.sudoku-answer,"{""which"":1,""pageX"":851,""pageY"":239}",#puzzle=0000023040010000&answer=3410100003202140&work=&seed=1&gentime=1667664058287&elapsed=82576&size=2,B
11/6/2022 17:51:49,,Windows-Chrome-3045230429706778,1667778708667,cell_changed,td#sc3.sudoku-cell,"{""answerBefore"":null,""answerAfter"":1,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3410100003202140&work=&seed=1&gentime=1667664058287&elapsed=82576&size=2,B
11/6/2022 17:51:50,,Windows-Chrome-3045230429706778,1667778709792,mousedown,div.sudoku-answer.nk3,"{""which"":1,""pageX"":492,""pageY"":305}",#puzzle=0000023040010000&answer=3412100003202140&work=&seed=1&gentime=1667664058287&elapsed=90435&size=2,B
11/6/2022 17:51:51,,Windows-Chrome-3045230429706778,1667778710935,cell_changed,td#sc15.sudoku-cell,"{""answerBefore"":null,""answerAfter"":2,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3412100003202140&work=&seed=1&gentime=1667664058287&elapsed=90435&size=2,B
11/6/2022 17:51:51,,Windows-Chrome-3045230429706778,1667778710934,mousedown,div#sn15.sudoku-answer,"{""which"":1,""pageX"":847,""pageY"":400}",#puzzle=0000023040010000&answer=3412100003202140&work=&seed=1&gentime=1667664058287&elapsed=90435&size=2,B
11/6/2022 17:51:53,,Windows-Chrome-3045230429706778,1667778712022,mousedown,div.sudoku-answer.nk4,"{""which"":1,""pageX"":481,""pageY"":332}",#puzzle=0000023040010000&answer=3412100003202143&work=&seed=1&gentime=1667664058287&elapsed=92701&size=2,B
11/6/2022 17:51:54,,Windows-Chrome-3045230429706778,1667778713360,cell_changed,td#sc7.sudoku-cell,"{""answerBefore"":null,""answerAfter"":3,""workBefore"":0,""workAfter"":0}",#puzzle=0000023040010000&answer=3412100003202143&work=&seed=1&gentime=1667664058287&elapsed=92701&size=2,B
11/6/2022 17:51:54,,Windows-Chrome-3045230429706778,1667778713358,mousedown,div#sn7.sudoku-answer,"{""which"":1,""pageX"":852,""pageY"":272}",#puzzle=0000023040010000&answer=3412100003202143&work=&seed=1&gentime=1667664058287&elapsed=92701&size=2,B
11/6/2022 17:51:54,,Windows-Chrome-3045230429706778,1667778713360,victory,document,"{""elapsed"":95123,""seed"":""1""}",#puzzle=0000023040010000&answer=3412100003202143&work=&seed=1&gentime=1667664058287&elapsed=92701&size=2,B
11/6/2022 17:51:57,,Windows-Chrome-3045230429706778,1667778716659,mousedown,input#checkbutton,"{""which"":1,""pageX"":717,""pageY"":441}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 17:52:02,,Windows-Chrome-3045230429706778,1667778721748,mousedown,input#checkbutton,"{""which"":1,""pageX"":735,""pageY"":441}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 17:52:03,,Windows-Chrome-3045230429706778,1667778722775,mousedown,input#nextbutton,"{""which"":1,""pageX"":900,""pageY"":429}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 17:52:04,,Windows-Chrome-3045230429706778,1667778723002,setupgame,document,"{""seed"":2}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:13:10,,Windows-Chrome-3045230429706778,1667779989133,setupgame,document,"{""seed"":2}",,B
11/6/2022 18:14:22,,Windows-Chrome-3045230429706778,1667780060933,setupgame,document,"{""seed"":2}",,B
11/6/2022 18:15:09,,Windows-Chrome-3045230429706778,1667780108260,setupgame,document,"{""seed"":2}",,B
11/6/2022 18:20:47,,Windows-Chrome-3045230429706778,1667780446007,mousedown,input#prevbutton,"{""which"":1,""pageX"":790,""pageY"":438}",#puzzle=3040000001030000&answer=0000000000000000&work=&seed=2&gentime=1667778597751&elapsed=1&size=2,B
11/6/2022 18:20:47,,Windows-Chrome-3045230429706778,1667780446226,setupgame,document,"{""seed"":1}",#puzzle=3040000001030000&answer=0000000000000000&work=&seed=2&gentime=1667778597751&elapsed=1&size=2,B
11/6/2022 18:20:49,,Windows-Chrome-3045230429706778,1667780448369,mousedown,input#prevbutton,"{""which"":1,""pageX"":790,""pageY"":438}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:20:49,,Windows-Chrome-3045230429706778,1667780448585,setupgame,document,"{""seed"":1}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:20:54,,Windows-Chrome-3045230429706778,1667780453158,linkgame,document,"{""seed"":""1""}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:21:00,,Windows-Chrome-3045230429706778,1667780458981,mousedown,td,"{""which"":1,""pageX"":1101,""pageY"":497}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:21:30,,Windows-Chrome-3045230429706778,1667780489188,setupgame,document,"{""seed"":""1""}",,B
11/6/2022 18:21:32,,Windows-Chrome-3045230429706778,1667780491372,mousedown,td#rightlayout,"{""which"":1,""pageX"":1072,""pageY"":380}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
11/6/2022 18:21:53,,Windows-Firefox-44871351868297127,1667780512687,setupgame,document,"{""seed"":1}",,B
11/6/2022 18:21:55,,Windows-Firefox-44871351868297127,1667780514299,mousedown,td,"{""which"":1,""pageX"":375,""pageY"":314}",#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1667780512694&elapsed=0&size=2,B
11/6/2022 18:22:28,,Windows-Chrome-6075902350977607,1667780546706,setupgame,document,"{""seed"":1}",,B
11/6/2022 18:22:28,,Windows-Chrome-6075902350977607,1667780548088,mousedown,td,"{""which"":1,""pageX"":349,""pageY"":433}",#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1667780546718&elapsed=0&size=2,B
11/6/2022 18:22:54,,Windows-Chrome-3045230429706778,1667780573316,setupgame,document,"{""seed"":""1""}",,B
11/6/2022 18:22:56,,Windows-Chrome-3045230429706778,1667780575352,mousedown,td,"{""which"":1,""pageX"":1131,""pageY"":217}",#puzzle=0000023040010000&answer=3412100403202143&work=&seed=1&gentime=1667664058287&elapsed=95128&size=2,B
